x,y
296.08764613180523,66.45440363253782
292.65689588291536,70.15676101198233
292.5939150790901,69.76659441403281
290.9298059477363,71.41702683572285
287.06117789672254,78.90401331397943
289.8199936183485,80.6008697242115
286.6023795176676,78.33100202811195
299.1874160526105,79.74584000448934
302.57842343732267,85.53858317374934
288.3043154581014,99.10581204244697
294.4163860817944,97.69417843044575
295.9731502814419,95.15965080068395
306.92902810962397,95.19691648577674
303.86758075828806,97.11935367891309
303.9951942365703,110.10290548735526
313.1156916691208,111.98262888224491
313.6696609123426,116.28239580964046
307.7214682933711,132.14549707447617
314.62757270448066,134.63619970006008
321.44424354774117,142.9449659207269
319.6987565969907,146.09755802171034
325.3727820906388,143.37819335768705
330.67735410951406,146.14098333005344
334.5820004915284,150.23616727242617
332.05609463332434,154.19736278060196
325.7351789048585,156.7253012388117
330.52609021054633,148.9609444304711
321.4133335261796,151.3527336276305
314.74120211512036,165.12941849556904
320.6435822250435,172.10835150690414
315.385055556935,181.8090839629909
306.091383757257,193.99971418355415
302.42409484382046,192.79481478610057
300.26639483666764,189.1650844917926
310.02997462174073,196.69409769510904
313.5477085573279,193.75947172000548
310.4593809777977,200.94138254051447
308.155150539968,198.6063334474067
310.2986381365294,203.47475756188072
302.0917260800982,198.20123746482147
303.0807490546676,215.83403466074327
295.2980854657528,219.24585308619794
299.1998833241254,215.0924657784379
293.96149265665275,214.49606667184918
296.31192311773856,225.50587108262815
293.65951960835065,224.6132441633137
287.8829457530586,225.2941363142745
280.32035594770025,228.72942858899694
281.4339457713157,234.96099820064055
278.98983287735206,238.55083213594196
275.920755504813,234.9664608933194
273.8692646152498,236.12652889650929
263.97329401052014,242.41980989981528
259.267091226732,247.29418646227535
262.15431673390634,245.63694654170172
259.9520717656339,240.19513339628847
264.5915559657021,238.5574108468481
257.1924352703218,251.26035434913723
252.12357644414072,249.03163008365306
252.53833780325786,256.63327523900443
245.6391319090706,256.7422520435968
240.62241090899107,258.8176942542809
228.42333737739537,261.3935883109617
236.246259885054,260.1239730563017
230.0051648357776,258.1659082145005
229.94127275674052,268.72131454925045
231.89747923869206,265.1745710495367
229.2256947518724,275.8993620657858
226.92893994513094,279.8808344737221
219.521611361595,282.03086624082164
221.70130137908174,284.94262420590945
210.57979509915495,283.61293177807676
213.2175633005899,287.1210953139035
209.1776304888623,285.8520723528561
210.41374946619644,296.0880709733282
211.21295680918675,303.3744878587682
202.85186213428133,299.5678881313196
196.7800776255484,299.5195454087809
199.2668528052377,305.4205356542336
196.31271243967672,297.7342461383406
182.1236383148659,300.10903216309833
182.64800354727902,300.25501517994473
187.53113818916722,295.3157494045146
175.23697203773432,293.4534250516687
167.00540339348154,297.5123104449632
160.80938934629566,290.3202277342938
161.91123879091413,283.2197898671197
152.31994265509613,277.8398578018774
149.73468394914022,282.28968413984745
155.26884222527707,289.2057854501796
156.54745419714584,290.8991630560049
144.8917746411972,290.94629061738283
142.60700716697434,293.70851336754737
135.09875994548213,295.1044676213887
126.47411303003399,288.7594626750091
117.94583840353799,288.93873210201355
109.67125532268591,286.7115542995058
112.58366673723366,281.74005703071884
106.7970778547945,282.9127518765753
104.81686256382636,280.43222805197115
105.02390270634866,283.51702206798365
106.23759050353318,282.17362708728587
98.58941636771266,277.61689913505234
95.93320785991168,275.2608230165014
89.03029559470254,272.6756904474636
82.51427429647714,273.5752697941172
73.12009623491542,274.30513922636715
75.16537872466503,269.87802030160253
82.30827531285452,268.8637727176862
69.7326625803829,266.1603510296885
67.00729233849232,267.31273173682825
62.678353127138955,260.51367648802403
54.82502798891645,256.24967646537857
50.88364361189363,249.96605785522038
45.863634088188725,253.32665320822613
53.123055748832655,255.94455612875404
56.54849569375516,258.28816058775345
56.22956573262886,252.9856944300874
52.1634641618172,247.8291124466661
46.95139417117384,246.02210626210382
47.65803428495724,246.05824076076334
43.74532068296691,243.75566508248906
43.21217822130912,244.19184939502225
32.55334936416037,235.1658332419105
36.69156502363184,232.50291034020583
32.113845769776844,228.8875519951306
28.75713590168265,229.4488862363237
21.475538896520458,226.57296100830823
21.828132283352076,225.19779164586893
21.884470255304972,224.0924258361426
17.450811919065075,215.330636764069
28.626426901093573,211.02329880098316
24.018109625149815,211.84617222036962
29.158671274334328,205.74479634496362
20.351076273272692,196.60327514448917
26.244175177252423,189.35893568563688
23.304170937728742,183.12724887973658
13.628034609028077,180.8283880791816
8.488618980194506,175.91450366966504
18.751038790756965,176.4258876226588
21.647261245411173,177.89249608871725
18.405326588747357,171.93824119855392
17.209137355391448,169.58788400942814
12.295012364205764,166.9172900048703
8.196972317633959,162.83127248006906
